,ID,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA,points_ht,points_at,ttl_hm_pts_hm_tm_bfr_mch,ttl_hm_pts_aw_tm_bfr_mch,ttl_aw_pts_hm_tm_bfr_mch,ttl_aw_pts_aw_tm_bfr_mch,ht_hm_vs_Sampdoria,ht_hm_vs_Verona,ht_hm_vs_Cagliari,ht_hm_vs_Inter,ht_hm_vs_Lazio,ht_hm_vs_Livorno,ht_hm_vs_Napoli,ht_hm_vs_Parma,ht_hm_vs_Torino,ht_hm_vs_Fiorentina,ht_hm_vs_Chievo,ht_hm_vs_Juventus,ht_hm_vs_Atalanta,ht_hm_vs_Bologna,ht_hm_vs_Catania,ht_hm_vs_Genoa,ht_hm_vs_Milan,ht_hm_vs_Roma,ht_hm_vs_Sassuolo,ht_hm_vs_Udinese,ht_hm_vs_Palermo,ht_hm_vs_Lecce,ht_hm_vs_Reggina,ht_hm_vs_Siena,ht_hm_vs_Bari,ht_hm_vs_Cesena,ht_hm_vs_Brescia,ht_aw_vs_Sampdoria,ht_aw_vs_Verona,ht_aw_vs_Cagliari,ht_aw_vs_Inter,ht_aw_vs_Lazio,ht_aw_vs_Livorno,ht_aw_vs_Napoli,ht_aw_vs_Parma,ht_aw_vs_Torino,ht_aw_vs_Fiorentina,ht_aw_vs_Chievo,ht_aw_vs_Juventus,ht_aw_vs_Atalanta,ht_aw_vs_Bologna,ht_aw_vs_Catania,ht_aw_vs_Genoa,ht_aw_vs_Milan,ht_aw_vs_Roma,ht_aw_vs_Sassuolo,ht_aw_vs_Udinese,ht_aw_vs_Palermo,ht_aw_vs_Lecce,ht_aw_vs_Reggina,ht_aw_vs_Siena,ht_aw_vs_Bari,ht_aw_vs_Cesena,ht_aw_vs_Brescia,at_hm_vs_Sampdoria,at_hm_vs_Verona,at_hm_vs_Cagliari,at_hm_vs_Inter,at_hm_vs_Lazio,at_hm_vs_Livorno,at_hm_vs_Napoli,at_hm_vs_Parma,at_hm_vs_Torino,at_hm_vs_Fiorentina,at_hm_vs_Chievo,at_hm_vs_Juventus,at_hm_vs_Atalanta,at_hm_vs_Bologna,at_hm_vs_Catania,at_hm_vs_Genoa,at_hm_vs_Milan,at_hm_vs_Roma,at_hm_vs_Sassuolo,at_hm_vs_Udinese,at_hm_vs_Palermo,at_hm_vs_Lecce,at_hm_vs_Reggina,at_hm_vs_Siena,at_hm_vs_Bari,at_hm_vs_Cesena,at_hm_vs_Brescia,at_aw_vs_Sampdoria,at_aw_vs_Verona,at_aw_vs_Cagliari,at_aw_vs_Inter,at_aw_vs_Lazio,at_aw_vs_Livorno,at_aw_vs_Napoli,at_aw_vs_Parma,at_aw_vs_Torino,at_aw_vs_Fiorentina,at_aw_vs_Chievo,at_aw_vs_Juventus,at_aw_vs_Atalanta,at_aw_vs_Bologna,at_aw_vs_Catania,at_aw_vs_Genoa,at_aw_vs_Milan,at_aw_vs_Roma,at_aw_vs_Sassuolo,at_aw_vs_Udinese,at_aw_vs_Palermo,at_aw_vs_Lecce,at_aw_vs_Reggina,at_aw_vs_Siena,at_aw_vs_Bari,at_aw_vs_Cesena,at_aw_vs_Brescia
894,1505,2009-11-29,Cagliari,Juventus,H,4.0,3.4,1.91,3.95,3.3,1.9,3.9,3.3,1.9,4.0,3.2,1.8,3.75,3.25,1.91,3.75,3.2,1.91,3,0,46.0,53.0,26.0,48.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,3.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,1.0,4.0,1.0,3.0,3.0,3.0,0.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,6.0,3.0,3.0,1.0,1.0,6.0,0.0,0.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0
895,1506,2009-11-29,Catania,Milan,A,4.33,3.4,1.85,4.45,3.3,1.8,4.3,3.4,1.8,4.33,3.2,1.73,4.33,3.25,1.8,4.5,3.3,1.8,0,3,40.0,58.0,12.0,41.0,3.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,6.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,2.0,0.0,1.0,3.0,6.0,0.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0
896,1507,2009-11-29,Chievo,Palermo,H,2.3,3.2,3.2,2.4,3.05,2.95,2.3,3.2,3.0,2.25,3.0,2.88,2.3,3.1,3.0,2.25,3.1,3.2,3,0,22.0,56.0,31.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,0.0,6.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
897,1508,2009-11-29,Inter,Fiorentina,H,1.57,3.75,6.0,1.55,3.5,6.5,1.55,3.6,6.2,1.53,3.5,5.5,1.5,3.6,6.5,1.57,3.6,6.0,3,0,64.0,57.0,52.0,32.0,3.0,0.0,1.0,0.0,3.0,0.0,6.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,1.0,3.0,2.0,0.0,6.0,4.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,6.0,3.0,6.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,4.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,3.0,3.0,6.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
898,1509,2009-11-29,Lazio,Bologna,D,1.67,3.6,5.25,1.68,3.35,5.25,1.75,3.4,4.8,1.73,3.1,4.5,1.67,3.4,5.0,1.73,3.3,5.0,1,1,33.0,31.0,29.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
899,1510,2009-11-29,Parma,Napoli,D,2.4,3.2,3.0,2.35,3.2,2.9,2.3,3.2,3.0,2.1,3.0,3.2,2.25,3.15,3.0,2.25,3.1,3.2,1,1,15.0,47.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
900,1511,2009-12-05,Juventus,Inter,H,2.65,3.1,2.75,2.6,3.1,2.65,2.5,3.1,2.8,2.5,3.0,2.6,2.6,3.0,2.7,2.4,3.0,2.75,3,0,53.0,67.0,48.0,52.0,4.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,1.0,4.0,1.0,3.0,3.0,3.0,0.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,6.0,3.0,3.0,1.0,1.0,6.0,0.0,0.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,6.0,3.0,1.0,6.0,3.0,3.0,3.0,3.0,6.0,1.0,3.0,2.0,0.0,6.0,4.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,6.0,3.0,6.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
901,1512,2009-12-05,Milan,Sampdoria,H,1.57,3.7,6.25,1.6,3.45,5.9,1.6,3.6,5.6,1.57,3.5,5.0,1.57,3.4,6.0,1.57,3.5,5.5,3,0,58.0,49.0,44.0,21.0,3.0,0.0,6.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,2.0,0.0,1.0,3.0,6.0,0.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,1.0,3.0,0.0,4.0,1.0,3.0,6.0,3.0,0.0,3.0,1.0,0.0,4.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
902,1513,2009-12-06,Bologna,Udinese,H,2.5,3.2,2.88,2.55,3.1,2.72,2.6,3.1,2.65,2.38,3.0,2.75,2.5,3.0,2.8,2.25,3.1,2.9,3,0,31.0,54.0,19.0,22.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,3.0,4.0,4.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
903,1514,2009-12-06,Fiorentina,Atalanta,H,1.55,3.6,7.0,1.52,3.55,6.9,1.55,3.7,6.0,1.44,3.6,6.5,1.53,3.5,6.5,1.57,3.5,5.5,3,0,57.0,38.0,32.0,21.0,6.0,0.0,6.0,1.0,4.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,3.0,3.0,6.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
904,1515,2009-12-06,Genoa,Parma,D,1.91,3.2,4.33,1.9,3.25,4.0,1.85,3.3,4.2,1.83,3.2,3.75,1.85,3.2,4.2,1.9,3.2,3.75,1,1,57.0,16.0,34.0,8.0,6.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0,6.0,0.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,1516,2009-12-06,Livorno,Chievo,A,2.4,3.1,3.1,2.4,3.05,2.95,2.4,3.1,2.95,2.25,3.0,2.88,2.4,3.0,2.9,2.3,3.0,3.0,0,3,8.0,25.0,4.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0
906,1517,2009-12-06,Napoli,Bari,H,1.8,3.5,4.5,1.75,3.3,4.8,1.8,3.3,4.5,1.8,3.2,4.0,1.8,3.2,4.5,1.8,3.1,4.33,3,0,47.0,14.0,19.0,7.0,3.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
907,1518,2009-12-06,Palermo,Cagliari,H,2.1,3.1,3.75,2.1,3.1,3.5,2.1,3.2,3.45,2.0,3.2,3.2,2.1,3.1,3.4,2.0,3.2,3.4,3,0,56.0,49.0,18.0,26.0,1.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,0.0,6.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,3.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
908,1519,2009-12-06,Roma,Lazio,H,1.83,3.25,4.75,1.85,3.25,4.25,1.85,3.3,4.2,1.8,3.2,4.0,1.83,3.1,4.5,1.75,3.1,4.33,3,0,55.0,34.0,29.0,29.0,3.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,3.0,6.0,1.0,0.0,3.0,6.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0
909,1520,2009-12-06,Siena,Catania,H,2.2,3.1,3.5,2.2,3.05,3.35,2.3,3.1,3.1,2.2,3.2,2.8,2.15,3.1,3.3,2.1,3.1,3.3,3,0,35.0,40.0,15.0,12.0,1.0,0.0,3.0,0.0,4.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
910,1521,2009-12-12,Bari,Juventus,H,4.33,3.25,1.91,4.0,3.3,2.0,3.9,3.3,1.9,4.0,3.0,1.83,3.75,3.2,1.95,4.33,3.25,1.83,3,0,14.0,56.0,7.0,48.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,1.0,4.0,1.0,3.0,3.0,3.0,0.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,6.0,3.0,3.0,1.0,1.0,6.0,0.0,0.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0
911,1522,2009-12-12,Cagliari,Napoli,D,2.38,3.0,3.25,2.3,3.05,3.15,2.2,3.2,3.2,2.25,3.0,2.88,2.25,3.1,3.05,2.25,3.0,3.25,1,1,49.0,50.0,26.0,19.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,3.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
912,1523,2009-12-13,Atalanta,Inter,D,6.0,3.5,1.65,5.75,3.65,1.65,5.3,3.5,1.65,5.0,3.25,1.62,5.5,3.4,1.61,6.0,3.6,1.57,1,1,38.0,67.0,21.0,52.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,6.0,3.0,1.0,6.0,3.0,3.0,3.0,3.0,6.0,1.0,3.0,2.0,0.0,6.0,4.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,6.0,3.0,6.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
913,1524,2009-12-13,Catania,Livorno,A,1.91,3.2,4.33,1.95,3.2,3.9,1.9,3.3,3.9,1.83,3.0,4.0,1.83,3.25,4.2,1.83,3.25,4.5,0,3,40.0,8.0,12.0,4.0,3.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
914,1525,2009-12-13,Chievo,Fiorentina,H,3.0,3.0,2.5,2.85,3.0,2.5,2.95,3.1,2.4,2.6,3.0,2.5,3.0,3.0,2.2,3.0,3.0,2.38,3,0,25.0,60.0,34.0,32.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,4.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,6.0,3.0,6.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
915,1526,2009-12-13,Lazio,Genoa,H,2.25,3.1,3.4,2.3,3.2,3.3,2.3,3.2,3.0,2.2,3.0,3.0,2.3,3.0,3.0,2.2,3.0,3.4,3,0,34.0,58.0,29.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0,6.0,0.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
